source,title,company,salary,salary_num,skills,location,date,experience_level,category
Global_Job,DevOps Engineer,Company (1001-5000 emp.),Negotiable,,"Java, Docker, AWS, JavaScript, Pandas, TensorFlow","Andorra, Port Antonio",13-01-2025,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (Jan-50 emp.),Negotiable,,"Python, Java, SQL, JavaScript, Docker, AWS","Angola, Andreaville",09-12-2023,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (501-1000 emp.),Negotiable,,"GCP, SQL, TensorFlow, JavaScript, Excel, Python","Ecuador, Goodmanmouth",07-10-2023,Middle,Management
Global_Job,QA Engineer,Company (51-200 emp.),75367.96,75368.0,"JavaScript, Excel, AWS, Java, Kubernetes","Christmas Island, New Robertmouth",08-08-2024,Middle,QA & Testing
Global_Job,Data Scientist,Company (5001-10000 emp.),109854.56,1221.0,"Java, Excel, GCP","Cyprus, Richardsonberg",10-09-2024,Middle,Data Science
Global_Job,AI Researcher,Company (501-1000 emp.),113873.18,1265.0,"SQL, Docker, TensorFlow, GCP, Python","Cambodia, Ericland",09-12-2023,Middle,Data Science
Global_Job,Data Scientist,Company (10000+ emp.),91839.24,91839.0,"Kubernetes, JavaScript, Java, Docker","Guinea, East David",17-06-2024,Middle,Data Science
Global_Job,AI Researcher,Company (5001-10000 emp.),73801.99,73802.0,"Pandas, GCP, JavaScript, TensorFlow, Java, Kubernetes","Bouvet Island (Bouvetoya), Mitchellberg",23-02-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (201-500 emp.),90047.54,90048.0,"TensorFlow, AWS, SQL, Pandas","Romania, Lake Carolfort",19-12-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (501-1000 emp.),Negotiable,,"JavaScript, Pandas, Docker","Cuba, Amyland",01-02-2024,Middle,Management
Global_Job,DevOps Engineer,Company (1001-5000 emp.),Negotiable,,"SQL, Docker, AWS, JavaScript","Gabon, New Peter",28-12-2023,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"TensorFlow, Pandas, AWS, Java","Ireland, Jenniferside",09-09-2024,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (5001-10000 emp.),Negotiable,,"AWS, Java, Kubernetes, Excel, JavaScript, Pandas","Cocos (Keeling) Islands, South Brianside",16-07-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (Jan-50 emp.),87891.58,87892.0,"Kubernetes, SQL, Docker","Georgia, North Amandamouth",29-05-2024,Middle,Data Science
Global_Job,Data Engineer,Company (501-1000 emp.),75854.37,75854.0,"TensorFlow, Python, GCP, Kubernetes, Java, Pandas","Andorra, Jonesstad",05-12-2023,Middle,Data Engineering
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"Java, AWS, Docker, Pandas","Antigua and Barbuda, Wendyburgh",03-03-2024,Middle,Data Science
Global_Job,Product Manager,Company (201-500 emp.),99363.04,99363.0,"Java, Kubernetes, Docker, GCP, JavaScript, TensorFlow","Costa Rica, Port David",23-01-2024,Middle,Management
Global_Job,Product Manager,Company (51-200 emp.),99159.59,99160.0,"SQL, Excel, AWS, JavaScript","Eritrea, West Alex",12-03-2024,Middle,Management
Global_Job,Product Manager,Company (Jan-50 emp.),Negotiable,,"TensorFlow, Excel, Docker","Belgium, West Stephanieborough",11-03-2024,Middle,Management
Global_Job,Product Manager,Company (501-1000 emp.),77741.14,77741.0,"GCP, Docker, Pandas, Excel","Chile, Weissbury",29-02-2024,Middle,Management
Global_Job,Data Scientist,Company (10000+ emp.),102838.02,1143.0,"SQL, TensorFlow, GCP, Docker, Excel","Angola, West Kathryn",15-12-2024,Middle,Data Science
Global_Job,AI Researcher,Company (10000+ emp.),Negotiable,,"GCP, Kubernetes, Java","Lithuania, West Carolborough",29-11-2023,Middle,Data Science
Global_Job,Data Engineer,Company (Jan-50 emp.),Negotiable,,"Python, JavaScript, GCP, Excel, SQL, AWS","Bhutan, West Barbaraville",12-06-2025,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (1001-5000 emp.),98215.01,98215.0,"AWS, GCP, SQL, JavaScript, Excel","Bulgaria, West Todd",12-02-2025,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (51-200 emp.),110950.86,1233.0,"Excel, Pandas, Python, SQL, Kubernetes","Brazil, North William",20-02-2025,Middle,Data Science
Global_Job,Product Manager,Company (501-1000 emp.),92063.93,92064.0,"Kubernetes, Pandas, AWS, Java","Cook Islands, Myerston",05-05-2024,Middle,Management
Global_Job,DevOps Engineer,Company (501-1000 emp.),65496.61,65497.0,"JavaScript, Docker, Java, Kubernetes","French Guiana, New Karinastad",06-05-2025,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (10000+ emp.),76898.17,76898.0,"GCP, Java, SQL, TensorFlow, AWS, Excel","Bolivia, Banksshire",27-07-2024,Middle,Data Science
Global_Job,Data Engineer,Company (501-1000 emp.),Negotiable,,"Excel, SQL, TensorFlow, Pandas, JavaScript, AWS","Botswana, West Brandonfurt",11-01-2025,Middle,Data Engineering
Global_Job,Data Engineer,Company (501-1000 emp.),102454.78,1138.0,"TensorFlow, GCP, Pandas, JavaScript","Grenada, East Sarahport",19-02-2025,Middle,Data Engineering
Global_Job,AI Researcher,Company (1001-5000 emp.),98779.01,98779.0,"TensorFlow, AWS, Docker, JavaScript, SQL","British Indian Ocean Territory (Chagos Archipelago), Sanchezport",20-12-2023,Middle,Data Science
Global_Job,QA Engineer,Company (Jan-50 emp.),85861.07,85861.0,"Excel, Python, GCP","Guam, South Katie",29-10-2023,Middle,QA & Testing
Global_Job,Product Manager,Company (5001-10000 emp.),77650.48,77650.0,"TensorFlow, AWS, Pandas","Grenada, Shawnfort",03-07-2025,Middle,Management
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"Kubernetes, Pandas, JavaScript, Java, Excel, SQL","Bangladesh, Port Robertburgh",09-02-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (Jan-50 emp.),Negotiable,,"Kubernetes, Excel, TensorFlow, Python, JavaScript","Burundi, Romerofurt",30-07-2023,Middle,QA & Testing
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"Pandas, AWS, JavaScript, Kubernetes","Angola, Stevensberg",07-05-2025,Middle,QA & Testing
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"AWS, GCP, Python, TensorFlow, Pandas, Java","Haiti, New Barryview",15-12-2024,Middle,Data Science
Global_Job,AI Researcher,Company (201-500 emp.),100959.59,1122.0,"AWS, GCP, Pandas, Excel","Cameroon, South Kimberly",27-06-2025,Middle,Data Science
Global_Job,Product Manager,Company (5001-10000 emp.),96310.72,96311.0,"SQL, Python, TensorFlow, Docker, GCP","Guam, East Matthewfurt",26-08-2024,Middle,Management
Global_Job,Product Manager,Company (201-500 emp.),Negotiable,,"Excel, Python, TensorFlow, Kubernetes","Kyrgyz Republic, Diazhaven",13-11-2023,Middle,Management
Global_Job,DevOps Engineer,Company (10000+ emp.),79745.28,79745.0,"SQL, Docker, Excel, GCP, Pandas, AWS","French Southern Territories, Port Timothytown",17-11-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (1001-5000 emp.),95938.91,95939.0,"JavaScript, TensorFlow, Docker","Ethiopia, South Jillberg",11-09-2023,Middle,Data Science
Global_Job,Product Manager,Company (51-200 emp.),54356.9,54357.0,"JavaScript, GCP, Excel, Python, Pandas","Guinea, Pattersonstad",24-10-2023,Middle,Management
Global_Job,Data Scientist,Company (Jan-50 emp.),92970.51,92971.0,"AWS, GCP, TensorFlow, Excel","Bouvet Island (Bouvetoya), South Clintonberg",21-02-2024,Middle,Data Science
Global_Job,Product Manager,Company (5001-10000 emp.),Negotiable,,"Excel, GCP, Docker, Kubernetes, SQL, Java","Eritrea, Lake Leroy",24-07-2023,Middle,Management
Global_Job,AI Researcher,Company (1001-5000 emp.),104475.02,1161.0,"SQL, Excel, Python, Pandas, Kubernetes, JavaScript","Burundi, Williamsview",03-04-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),74201.63,74202.0,"Java, AWS, SQL","Montserrat, Lake Adam",13-01-2025,Middle,QA & Testing
Global_Job,QA Engineer,Company (Jan-50 emp.),Negotiable,,"TensorFlow, AWS, GCP, JavaScript","Mali, Jodifort",18-10-2024,Middle,QA & Testing
Global_Job,Data Scientist,Company (Jan-50 emp.),85163.46,85163.0,"Docker, Kubernetes, JavaScript, AWS, GCP, Python","Germany, Port Kayla",23-11-2024,Middle,Data Science
Global_Job,QA Engineer,Company (Jan-50 emp.),Negotiable,,"Pandas, Kubernetes, JavaScript, GCP, Python, SQL","Antigua and Barbuda, Melissachester",19-10-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Docker, JavaScript, Excel, GCP, Kubernetes","Cyprus, Abbottchester",17-01-2024,Middle,Management
Global_Job,Data Engineer,Company (501-1000 emp.),Negotiable,,"Python, Docker, GCP, Pandas, SQL, AWS","Cape Verde, West Carolland",23-04-2025,Middle,Data Engineering
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"Pandas, Python, AWS","Belize, Lindsaychester",12-07-2024,Middle,Management
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"Python, Kubernetes, Java","Belarus, Rickyshire",20-04-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (5001-10000 emp.),Negotiable,,"Python, TensorFlow, Java","Argentina, Michelleport",17-07-2023,Middle,Management
Global_Job,Data Engineer,Company (201-500 emp.),85668.98,85669.0,"Pandas, Python, Kubernetes, Docker, GCP","Chad, East Alex",03-08-2024,Middle,Data Engineering
Global_Job,Data Scientist,Company (1001-5000 emp.),81521.73,81522.0,"SQL, Kubernetes, Python, TensorFlow, GCP","Australia, Codybury",05-07-2025,Middle,Data Science
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"Pandas, Java, JavaScript, TensorFlow, SQL","Brazil, Lake Cynthia",02-12-2023,Middle,Data Science
Global_Job,QA Engineer,Company (501-1000 emp.),85027.49,85027.0,"Docker, Python, JavaScript, SQL, Excel, TensorFlow","Benin, Orozcostad",16-02-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"Kubernetes, TensorFlow, Docker","Australia, New Ryanstad",02-01-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (Jan-50 emp.),Negotiable,,"Docker, Java, JavaScript, Excel","Grenada, South Gloriaberg",16-05-2025,Middle,Data Science
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"AWS, JavaScript, Kubernetes","Equatorial Guinea, South Marialand",17-02-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (1001-5000 emp.),89325.63,89326.0,"Excel, Kubernetes, SQL, GCP, Pandas","Cocos (Keeling) Islands, Floresville",23-06-2024,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (10000+ emp.),Negotiable,,"Pandas, TensorFlow, Excel, Kubernetes, AWS, Python","Colombia, Nicolechester",19-07-2023,Middle,Data Engineering
Global_Job,Data Engineer,Company (51-200 emp.),Negotiable,,"Docker, SQL, JavaScript, AWS, TensorFlow, Python","Algeria, Phillipbury",29-10-2023,Middle,Data Engineering
Global_Job,QA Engineer,Company (51-200 emp.),78043.49,78043.0,"SQL, Java, TensorFlow","Belarus, Mendezside",03-01-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (51-200 emp.),Negotiable,,"JavaScript, Pandas, AWS, Kubernetes, Python","Cyprus, Port James",19-01-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (Jan-50 emp.),107051.95,1189.0,"Java, Excel, Python, GCP, AWS","Bahamas, Mitchelltown",24-05-2024,Middle,Management
Global_Job,DevOps Engineer,Company (Jan-50 emp.),Negotiable,,"SQL, AWS, Java, TensorFlow, Kubernetes","Belarus, Foleyside",11-08-2023,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (201-500 emp.),93218.09,93218.0,"JavaScript, Pandas, Java","Costa Rica, Lake Elizabeth",01-01-2024,Middle,Data Science
Global_Job,Product Manager,Company (201-500 emp.),84622.51,84623.0,"Python, Docker, Kubernetes, AWS","Bahamas, Moyerport",11-08-2024,Middle,Management
Global_Job,DevOps Engineer,Company (501-1000 emp.),Negotiable,,"Kubernetes, JavaScript, TensorFlow, Pandas","Cayman Islands, Lake Davidview",09-12-2023,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (5001-10000 emp.),Negotiable,,"SQL, AWS, Docker, Kubernetes, Python","Chile, Marissaville",17-11-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (51-200 emp.),66415.32,66415.0,"TensorFlow, GCP, Java, Docker, SQL, JavaScript","Antigua and Barbuda, North Thomas",08-10-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"Python, JavaScript, Java, Excel","Afghanistan, Port Davidview",11-06-2024,Middle,QA & Testing
Global_Job,Data Scientist,Company (10000+ emp.),88225.79,88226.0,"TensorFlow, Java, AWS, Excel, Pandas, Docker","Bhutan, South Denise",04-08-2024,Middle,Data Science
Global_Job,Data Scientist,Company (1001-5000 emp.),78467.7,78468.0,"Kubernetes, Pandas, JavaScript, SQL, AWS","Hungary, Fieldsstad",01-04-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (51-200 emp.),70323.34,70323.0,"Python, JavaScript, Excel","French Polynesia, South Ashleyton",12-09-2023,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (1001-5000 emp.),85004.29,85004.0,"SQL, Pandas, Python, JavaScript, Excel","Austria, Port Debra",15-03-2024,Middle,Data Engineering
Global_Job,AI Researcher,Company (501-1000 emp.),Negotiable,,"GCP, Python, Excel, JavaScript, AWS, SQL","Liberia, Jonathantown",24-02-2024,Middle,Data Science
Global_Job,Product Manager,Company (Jan-50 emp.),Negotiable,,"Pandas, Docker, Python, Excel, AWS, Java","Burundi, Lisachester",22-04-2024,Middle,Management
Global_Job,Data Scientist,Company (1001-5000 emp.),81922.64,81923.0,"Python, Pandas, Docker","Bosnia and Herzegovina, New David",18-06-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (Jan-50 emp.),89962.4,89962.0,"Excel, TensorFlow, JavaScript, Java, Docker","Belgium, Jimmystad",15-04-2024,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (501-1000 emp.),Negotiable,,"Docker, Excel, Python, JavaScript","Botswana, Reedmouth",08-03-2025,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (5001-10000 emp.),83036.95,83037.0,"Excel, SQL, Python","Christmas Island, Taylorbury",20-04-2024,Middle,Data Science
Global_Job,QA Engineer,Company (5001-10000 emp.),Negotiable,,"Docker, Python, AWS, Pandas, SQL, Java","Congo, Port Amber",19-03-2025,Middle,QA & Testing
Global_Job,AI Researcher,Company (51-200 emp.),90799.05,90799.0,"JavaScript, Pandas, Java, Python","Bahrain, North Michelle",11-08-2023,Middle,Data Science
Global_Job,AI Researcher,Company (201-500 emp.),Negotiable,,"TensorFlow, SQL, Pandas, Kubernetes","Costa Rica, Sarahburgh",23-04-2024,Middle,Data Science
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"TensorFlow, Excel, SQL, GCP, Kubernetes, Pandas","Gabon, Port Joe",08-07-2025,Middle,Management
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Excel, JavaScript, Docker, Pandas","Eritrea, Lake Heather",28-07-2024,Middle,Management
Global_Job,DevOps Engineer,Company (501-1000 emp.),94817.54,94818.0,"TensorFlow, GCP, Excel, Docker, SQL, Kubernetes","Barbados, Jonesfurt",18-02-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (51-200 emp.),64060.83,64061.0,"AWS, Kubernetes, Python, Excel, Java","Bouvet Island (Bouvetoya), West Sarahshire",26-04-2025,Middle,Data Science
Global_Job,AI Researcher,Company (51-200 emp.),94441.43,94441.0,"GCP, SQL, Excel, TensorFlow, AWS, Pandas","Belarus, Hillside",29-11-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),80836.85,80837.0,"JavaScript, TensorFlow, Pandas, Python, SQL","Bouvet Island (Bouvetoya), Heathhaven",08-05-2025,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (Jan-50 emp.),97133.32,97133.0,"Pandas, Excel, AWS, Java, SQL","Colombia, Gallaghermouth",15-10-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (501-1000 emp.),89715.38,89715.0,"JavaScript, AWS, SQL, TensorFlow, Excel, GCP","Australia, Campbellberg",27-04-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (Jan-50 emp.),83387.44,83387.0,"Docker, JavaScript, GCP, SQL, Excel","Bulgaria, Petersmouth",26-06-2025,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (501-1000 emp.),82792.03,82792.0,"Kubernetes, Pandas, Java, Docker, JavaScript, AWS","Equatorial Guinea, South Michael",04-06-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (10000+ emp.),104785.21,1164.0,"Kubernetes, Python, Excel","Argentina, Lake Dillon",21-11-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (501-1000 emp.),100681.9,1119.0,"Python, TensorFlow, GCP, JavaScript, Pandas","Bahamas, Port Linda",18-09-2023,Middle,Data Engineering
Global_Job,Product Manager,Company (1001-5000 emp.),80891.49,80891.0,"Excel, JavaScript, AWS, Java","Iran, South Aaronville",11-07-2025,Middle,Management
Global_Job,QA Engineer,Company (201-500 emp.),106372.97,1182.0,"SQL, AWS, JavaScript, Kubernetes, GCP, Excel","Central African Republic, Littleton",04-04-2025,Middle,QA & Testing
Global_Job,Product Manager,Company (51-200 emp.),77597.87,77598.0,"SQL, JavaScript, Excel, Docker","Algeria, East Eduardo",31-01-2024,Middle,Management
Global_Job,AI Researcher,Company (1001-5000 emp.),83917.17,83917.0,"Excel, Java, GCP","Iran, Myersmouth",21-02-2024,Middle,Data Science
Global_Job,Product Manager,Company (Jan-50 emp.),85474.03,85474.0,"TensorFlow, Docker, AWS, SQL, GCP, JavaScript","Canada, Margaretton",02-07-2024,Middle,Management
Global_Job,Data Scientist,Company (1001-5000 emp.),71663.41,71663.0,"SQL, Pandas, JavaScript, Java","Pitcairn Islands, Annstad",25-11-2023,Middle,Data Science
Global_Job,Data Engineer,Company (51-200 emp.),100817.11,1120.0,"AWS, Python, Kubernetes, JavaScript","Saint Martin, West Dustin",28-07-2024,Middle,Data Engineering
Global_Job,AI Researcher,Company (201-500 emp.),Negotiable,,"Kubernetes, TensorFlow, AWS, Docker, Python","Guinea, Petersonville",14-09-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (5001-10000 emp.),Negotiable,,"TensorFlow, Excel, JavaScript, Java, GCP","Bahamas, Port Rickey",11-09-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (5001-10000 emp.),Negotiable,,"TensorFlow, JavaScript, Docker, Excel","India, South Daniel",26-08-2023,Middle,Data Science
Global_Job,DevOps Engineer,Company (201-500 emp.),106720.17,1186.0,"GCP, JavaScript, TensorFlow","Saudi Arabia, Robinsonport",05-04-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (501-1000 emp.),83249.12,83249.0,"Pandas, SQL, Docker, JavaScript","Croatia, Port Heather",09-04-2024,Middle,Management
Global_Job,Product Manager,Company (Jan-50 emp.),Negotiable,,"JavaScript, Java, Excel, Kubernetes, SQL, Python","Albania, East Philipport",14-05-2025,Middle,Management
Global_Job,Product Manager,Company (1001-5000 emp.),66882.21,66882.0,"AWS, SQL, Python, GCP, TensorFlow, Excel","Bulgaria, North Davidmouth",26-08-2023,Middle,Management
Global_Job,AI Researcher,Company (Jan-50 emp.),112862.29,1254.0,"SQL, JavaScript, Kubernetes, TensorFlow, Java","Bangladesh, Lake Nicholasmouth",04-01-2025,Middle,Data Science
Global_Job,Product Manager,Company (201-500 emp.),69144.72,69145.0,"AWS, TensorFlow, GCP","Armenia, Murrayland",16-12-2024,Middle,Management
Global_Job,Product Manager,Company (10000+ emp.),54120.28,54120.0,"Pandas, Docker, Kubernetes, TensorFlow, AWS, Java","French Guiana, Ballshire",09-04-2025,Middle,Management
Global_Job,QA Engineer,Company (501-1000 emp.),Negotiable,,"Pandas, Kubernetes, SQL","British Indian Ocean Territory (Chagos Archipelago), Catherinebury",25-08-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (501-1000 emp.),Negotiable,,"Docker, Pandas, Python, TensorFlow, GCP, Excel","Sao Tome and Principe, Marqueztown",08-02-2025,Middle,Data Engineering
Global_Job,Data Engineer,Company (201-500 emp.),Negotiable,,"JavaScript, Docker, GCP, AWS","El Salvador, Hoodtown",21-05-2025,Middle,Data Engineering
Global_Job,Product Manager,Company (201-500 emp.),Negotiable,,"TensorFlow, AWS, JavaScript, SQL, Excel, Kubernetes","Comoros, Wilsonburgh",02-12-2024,Middle,Management
Global_Job,QA Engineer,Company (51-200 emp.),81887.05,81887.0,"GCP, Java, SQL","Ethiopia, Lake Randystad",26-06-2025,Middle,QA & Testing
Global_Job,Product Manager,Company (201-500 emp.),87082.37,87082.0,"Python, TensorFlow, JavaScript, SQL, Kubernetes, GCP","Anguilla, Lake Aprilside",14-03-2024,Middle,Management
Global_Job,Data Scientist,Company (51-200 emp.),Negotiable,,"JavaScript, TensorFlow, Docker","Anguilla, East Amberbury",10-12-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),63073.38,63073.0,"Java, Excel, Kubernetes, Docker, SQL","Barbados, Lake Margarethaven",28-11-2023,Middle,QA & Testing
Global_Job,Product Manager,Company (51-200 emp.),53841.78,53842.0,"Pandas, TensorFlow, Python","Maldives, Rachelhaven",23-09-2023,Middle,Management
Global_Job,DevOps Engineer,Company (Jan-50 emp.),88914.96,88915.0,"Python, Kubernetes, TensorFlow, Pandas, JavaScript","Burkina Faso, Heatherborough",01-02-2024,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (201-500 emp.),Negotiable,,"Java, Excel, Docker, TensorFlow, SQL, GCP","Barbados, North Karenmouth",28-05-2025,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (10000+ emp.),76620.74,76621.0,"Kubernetes, Docker, JavaScript, AWS, SQL","Argentina, North Tiffanyborough",22-01-2024,Middle,Data Science
Global_Job,Product Manager,Company (51-200 emp.),86849.72,86850.0,"Python, TensorFlow, Excel, Docker","Cyprus, East Jenny",24-08-2023,Middle,Management
Global_Job,AI Researcher,Company (10000+ emp.),66918.15,66918.0,"Kubernetes, AWS, Java, TensorFlow, Pandas, Excel","Bahrain, Lake Patriciaborough",18-04-2025,Middle,Data Science
Global_Job,Data Scientist,Company (501-1000 emp.),82039.67,82040.0,"JavaScript, Pandas, GCP, Java, Docker, AWS","Honduras, Joannamouth",07-05-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),77327.9,77328.0,"Kubernetes, AWS, Excel, Python, Docker","France, Brownburgh",16-11-2023,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (51-200 emp.),Negotiable,,"Pandas, JavaScript, Java","Kenya, New Charles",02-01-2025,Middle,QA & Testing
Global_Job,Product Manager,Company (5001-10000 emp.),Negotiable,,"Pandas, Python, TensorFlow, Excel","Benin, Danielsfort",14-02-2024,Middle,Management
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Pandas, Docker, AWS, Excel, Kubernetes","Albania, Silvashire",17-07-2024,Middle,Management
Global_Job,Data Engineer,Company (1001-5000 emp.),90999.52,91000.0,"Java, SQL, GCP","Bangladesh, Christopherton",21-05-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (51-200 emp.),Negotiable,,"Excel, TensorFlow, JavaScript, SQL","Aruba, Marilynmouth",09-01-2025,Middle,Data Science
Global_Job,AI Researcher,Company (10000+ emp.),96719.81,96720.0,"AWS, Python, JavaScript, Excel, Kubernetes","Congo, Lake Angelicachester",25-06-2025,Middle,Data Science
Global_Job,QA Engineer,Company (1001-5000 emp.),92251.46,92251.0,"Kubernetes, JavaScript, Pandas, Excel, Java","Albania, Matthewfort",04-10-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (10000+ emp.),94773.17,94773.0,"Pandas, GCP, JavaScript, Kubernetes, Excel","Burundi, Mcconnellmouth",27-12-2023,Middle,Management
Global_Job,QA Engineer,Company (Jan-50 emp.),84987.2,84987.0,"JavaScript, Pandas, Excel, GCP, Docker, SQL","Aruba, West Richardborough",02-10-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"GCP, Java, Excel","Croatia, Powerstown",27-02-2025,Middle,Management
Global_Job,AI Researcher,Company (501-1000 emp.),Negotiable,,"Java, Pandas, SQL, Python, Kubernetes","Nigeria, North Diane",14-02-2024,Middle,Data Science
Global_Job,QA Engineer,Company (5001-10000 emp.),Negotiable,,"Pandas, Excel, JavaScript","Jamaica, Sharonfort",13-11-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"GCP, Excel, Python, JavaScript","Algeria, Mirandabury",21-04-2024,Middle,Data Engineering
Global_Job,AI Researcher,Company (1001-5000 emp.),Negotiable,,"Excel, SQL, GCP, AWS, Docker, Java","Czech Republic, East Maryhaven",27-05-2025,Middle,Data Science
Global_Job,AI Researcher,Company (Jan-50 emp.),96227.12,96227.0,"GCP, Kubernetes, AWS, Pandas","Bahrain, Port Crystalport",28-09-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),113591.46,1262.0,"Kubernetes, GCP, Java","Bolivia, North Melanie",04-05-2024,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (5001-10000 emp.),78187.06,78187.0,"Kubernetes, SQL, TensorFlow, Python, JavaScript","Burundi, Rodriguezburgh",31-05-2025,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (Jan-50 emp.),105170.45,1169.0,"Excel, GCP, Docker, Pandas, TensorFlow, Python","Botswana, Kyleshire",08-05-2024,Middle,QA & Testing
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"Pandas, TensorFlow, Python, JavaScript, SQL","Afghanistan, Holdenfort",14-11-2024,Middle,Data Science
Global_Job,Data Scientist,Company (10000+ emp.),102989.86,1144.0,"GCP, JavaScript, Java, SQL, Kubernetes","Comoros, West Christopherton",02-11-2024,Middle,Data Science
Global_Job,AI Researcher,Company (Jan-50 emp.),73041.85,73042.0,"SQL, Kubernetes, TensorFlow, JavaScript, Pandas","Estonia, Dunnchester",10-11-2024,Middle,Data Science
Global_Job,AI Researcher,Company (501-1000 emp.),96442.92,96443.0,"Java, Python, Excel, TensorFlow, Docker, SQL","Burkina Faso, New Kristychester",29-10-2024,Middle,Data Science
Global_Job,AI Researcher,Company (201-500 emp.),Negotiable,,"TensorFlow, GCP, JavaScript, Docker, AWS","Estonia, Aprilchester",09-04-2025,Middle,Data Science
Global_Job,Data Engineer,Company (501-1000 emp.),87353.48,87353.0,"Kubernetes, Excel, Pandas, TensorFlow, Docker, GCP","Cape Verde, Garcialand",16-01-2025,Middle,Data Engineering
Global_Job,QA Engineer,Company (501-1000 emp.),Negotiable,,"AWS, JavaScript, GCP, SQL","Austria, Port Kimberly",20-12-2023,Middle,QA & Testing
Global_Job,Data Scientist,Company (5001-10000 emp.),Negotiable,,"TensorFlow, Pandas, Docker","Cayman Islands, West Elizabeth",25-05-2024,Middle,Data Science
Global_Job,Data Engineer,Company (Jan-50 emp.),112116.09,1246.0,"SQL, Java, Kubernetes, Python, Excel, TensorFlow","Bermuda, West Dawn",23-12-2024,Middle,Data Engineering
